year,region,latitude,longitude,temperature,rainfall,humidity,wind_speed,co2_index,climate_risk_score
2002,Europe,46.153,2.4978,26.0,1402.87,39.73,8.71,375.55,7.256
2002,Europe,46.0806,35.6894,13.71,1036.15,61.29,5.12,374.12,5.056
2002,Europe,54.9214,15.1566,15.68,779.59,73.83,15.93,375.42,5.993
2002,Europe,50.8116,20.5273,16.1,534.45,68.33,10.33,373.75,5.715
2002,Europe,40.9502,-9.9004,18.11,1272.38,41.31,14.22,373.16,5.438
2002,Europe,38.7924,1.1181,23.92,1078.18,39.34,11.74,376.63,7.628
2002,Europe,49.9679,11.4472,21.69,1060.85,46.98,16.14,369.31,6.269
2002,Europe,66.339,21.5709,-7.85,939.27,46.12,15.02,372.79,2.989
2002,Europe,59.9147,0.3126,17.64,811.15,60.57,8.21,373.98,5.832
2002,Europe,63.5393,-6.5477,6.69,460.21,81.96,17.99,375.14,5.833
2002,Africa,25.2005,38.3186,14.0,1394.43,76.45,11.5,371.94,5.602
2002,Africa,26.5581,42.6618,11.01,879.59,78.56,12.17,374.5,5.168
2002,Africa,-30.1779,42.2919,27.6,6.24,50.9,14.85,376.98,7.151
2002,Africa,-3.79,50.7999,16.7,1152.88,50.47,9.24,373.33,5.76
2002,Africa,-8.3907,12.9609,27.8,1414.95,69.77,9.45,374.18,7.156
2002,Africa,22.9236,34.8695,11.27,937.8,66.86,19.82,375.99,5.587
2002,Africa,22.8161,16.7786,15.85,560.56,81.05,16.79,373.7,5.58
2002,Africa,29.1095,33.2484,15.0,1029.52,85.5,18.29,374.96,6.091
2002,Africa,10.5322,-8.8902,31.45,817.78,47.29,11.39,372.4,6.864
2002,Africa,-19.5263,10.1644,24.27,1265.91,46.38,20.08,375.6,7.238
2002,Africa,22.3294,-0.6918,9.84,1261.1,62.58,16.21,372.23,4.752
2002,Africa,-21.2533,29.3195,26.06,358.14,72.72,9.07,375.69,7.326
2002,Africa,19.7813,-6.6717,15.25,689.46,44.87,6.15,375.28,4.916
2002,Africa,-32.1935,27.3462,26.92,784.18,55.06,16.93,375.25,7.0
2002,Africa,-17.0714,20.9459,27.24,1149.99,44.75,13.02,374.5,6.879
2002,Africa,21.4292,20.1988,18.54,380.11,69.33,19.32,375.36,6.768
2002,Africa,5.5645,24.3476,25.21,1323.04,62.17,14.1,373.88,7.616
2002,Africa,15.9326,7.6354,16.21,345.28,65.51,5.6,375.83,6.451
2002,Africa,7.7074,-16.2123,32.02,702.7,44.12,19.93,378.51,7.452
2002,Africa,15.1938,26.0534,11.24,710.88,78.46,20.74,375.71,4.837
2002,Asia,36.862,133.4865,12.87,1041.94,83.31,17.42,375.41,5.645
2002,Asia,72.2644,115.0309,-13.91,786.36,63.62,9.4,375.36,2.539
2002,Asia,45.8234,122.9976,12.35,844.66,58.89,12.19,374.97,4.924
2002,Asia,66.6681,163.6081,-8.31,1154.08,69.44,10.78,376.37,2.996
2002,Asia,74.8067,44.2036,-2.78,1233.14,59.5,15.82,373.55,3.8
2002,Asia,73.274,154.3763,-4.62,606.37,57.35,7.81,373.6,3.544
2002,Asia,16.7244,60.6186,13.96,1096.78,73.12,11.4,372.18,5.003
2002,Asia,21.2754,58.1551,11.13,386.55,53.16,14.73,375.77,5.182
2002,Asia,15.2845,87.9703,14.08,565.63,68.6,6.86,373.86,5.788
2002,Asia,45.6489,110.7712,15.61,503.38,58.57,6.9,374.42,5.421
2002,Asia,26.4524,155.1334,13.74,650.78,86.08,12.72,378.25,6.005
2002,Asia,59.3934,160.7084,15.78,133.93,55.82,17.38,374.49,5.375
2002,Asia,56.9149,108.9597,19.2,880.2,74.27,12.53,371.18,5.483
2002,Asia,36.7793,146.7426,13.23,785.06,88.56,20.5,379.02,5.394
2002,Asia,21.0879,117.3727,20.12,437.89,63.25,9.61,373.41,5.911
2002,Asia,20.3097,65.5973,12.02,1238.33,43.43,14.88,377.02,5.204
2002,Asia,30.7174,52.1824,18.93,982.64,52.03,15.94,372.38,6.309
2002,Asia,20.2745,162.37,10.85,550.33,68.02,18.92,373.31,5.537
2002,Asia,37.0827,89.1707,14.08,541.13,45.95,11.33,375.17,5.572
2002,Asia,37.7648,105.2819,11.78,1088.07,18.79,12.0,373.53,6.003
2002,Australia,-16.0356,117.6819,24.77,52.77,71.52,14.86,375.6,9.026
2002,Australia,-43.2415,111.571,15.87,1594.88,55.69,15.15,374.49,5.832
2002,Australia,-36.6883,112.2326,21.93,1036.8,37.24,17.0,373.75,5.759
2002,Australia,-16.9494,127.6442,22.07,1048.38,49.04,17.03,375.95,7.293
2002,Australia,-12.4799,127.4295,24.6,1423.35,49.22,16.98,374.19,6.804
2002,Australia,-11.3478,140.0541,23.74,990.89,83.67,17.94,376.32,6.283
2002,Australia,-11.8493,149.8185,20.65,1287.12,73.14,19.89,373.38,6.224
2002,Australia,-29.5021,121.7472,28.19,718.4,69.61,13.24,375.23,6.438
2002,Australia,-39.7335,153.5634,24.55,0.0,57.2,7.48,377.0,7.475
2002,Australia,-18.6146,136.0051,20.41,1603.95,73.98,13.05,376.85,5.989
2002,Australia,-35.4928,118.5774,22.09,482.38,78.35,12.96,375.29,6.241
2002,Australia,-26.3991,122.9575,16.56,877.55,39.48,21.95,376.41,5.785
2002,Australia,-32.9615,142.985,26.38,984.92,63.96,19.09,376.05,6.92
2002,Australia,-31.0168,124.7058,23.72,942.35,43.05,23.65,377.62,6.794
2002,Australia,-43.8645,139.6423,20.4,935.99,63.87,9.03,375.25,6.045
2002,Australia,-16.3441,154.2605,16.58,560.85,53.8,21.55,375.7,5.248
2002,Australia,-36.15,135.9934,28.54,716.55,58.6,19.3,372.01,6.315
2002,Australia,-16.8,124.7681,18.13,0.0,53.23,16.21,376.98,6.194
2002,Australia,-16.1732,127.3075,16.73,749.59,62.86,15.8,373.56,5.813
2002,Australia,-28.3541,128.3487,26.02,512.08,60.88,15.79,373.9,6.983
2002,Arctic,72.6827,-138.1109,-1.35,967.79,51.2,14.9,376.01,2.888
2002,Arctic,72.4513,120.1118,-2.09,1383.9,39.42,11.16,374.01,3.673
2002,Arctic,72.6108,63.2963,-6.01,986.76,41.97,12.42,375.22,3.269
2002,Arctic,66.6706,-29.0942,-9.85,1033.64,86.32,14.07,375.03,3.414
2002,Arctic,76.0771,-34.8442,-2.98,1557.74,49.0,21.27,376.13,4.377
2002,Arctic,68.343,119.8547,1.01,961.14,30.49,9.53,374.21,4.287
2002,Arctic,79.5074,-5.7526,-11.6,962.44,32.73,17.04,374.39,3.048
2002,Arctic,77.6539,-55.5098,0.38,1138.42,58.06,16.32,373.17,4.59
2002,Arctic,81.8453,-170.7229,2.81,1333.24,49.06,15.45,372.0,4.803
2002,Arctic,70.9155,16.7251,-8.44,791.74,55.49,9.16,375.36,3.327
2002,Arctic,67.346,-38.4826,0.4,1567.16,52.75,11.55,375.57,4.269
2002,Arctic,80.8234,-28.9341,-11.43,1432.32,61.09,12.35,374.4,3.119
2002,Arctic,75.4136,-36.8336,-3.63,1082.2,74.27,9.92,375.53,3.608
2002,Arctic,71.9956,17.9527,-4.19,663.87,66.48,15.88,373.17,3.335
2002,Arctic,79.0769,154.9434,-4.23,546.34,72.63,12.52,368.77,3.523
2002,Arctic,71.3504,-37.954,-8.74,948.76,79.93,15.25,373.37,3.341
2002,Arctic,68.388,-83.4572,-8.41,204.27,54.15,14.63,374.39,3.338
2002,Arctic,77.1546,-110.3633,-9.06,1215.41,44.97,10.99,371.65,2.971
2002,Arctic,76.7581,117.3833,0.12,1113.86,43.44,12.68,373.02,4.785
2002,Arctic,76.7403,-82.5682,-0.22,1636.85,53.85,16.85,379.15,4.155
2003,North America,43.5036,-117.5566,17.16,154.24,54.42,15.75,377.25,6.45
2003,North America,62.0473,-102.3695,-7.5,636.7,48.41,17.32,378.68,3.652
2003,North America,39.5948,-88.1749,20.98,1516.8,71.03,21.13,373.56,6.251
2003,North America,59.5862,-141.2999,10.11,1210.5,80.56,16.78,377.44,4.759
2003,North America,63.2251,-162.6904,-7.07,1407.35,71.69,13.84,376.04,2.575
2003,North America,25.6157,-158.3714,10.03,1672.07,40.79,14.76,378.89,4.909
2003,North America,68.4386,-162.0508,-2.95,1282.67,60.19,25.47,373.54,4.44
2003,North America,66.2771,-120.0223,-1.92,614.24,63.43,6.57,378.08,4.156
2003,North America,60.6486,-88.1894,-2.22,966.74,46.78,11.15,379.25,4.575
2003,North America,51.7058,-166.0833,10.69,1376.6,69.98,21.76,375.12,5.198
2003,North America,29.2489,-69.8808,15.24,1166.1,56.76,10.51,378.64,6.126
2003,North America,30.3198,-167.9964,10.65,1449.68,77.55,14.54,377.03,5.724
2003,North America,48.1508,-157.9633,5.7,1258.08,36.58,20.01,376.21,4.709
2003,North America,39.1713,-156.5959,19.99,0.0,79.15,15.35,374.46,6.052
2003,North America,43.1217,-88.6441,9.7,1362.43,65.08,10.25,377.31,4.787
2003,North America,56.204,-85.3278,16.44,1052.16,86.42,14.0,374.51,6.002
2003,North America,26.156,-134.4241,22.66,501.6,54.58,15.67,376.77,6.097
2003,North America,51.3504,-104.1178,15.1,545.87,36.77,15.03,379.08,6.046
2003,North America,26.8711,-109.2207,9.94,1241.4,73.71,7.82,380.05,5.569
2003,North America,41.417,-92.3661,8.85,847.91,67.54,21.19,378.29,4.855
2003,South America,-53.5974,-66.1587,20.21,1399.5,45.53,20.51,376.31,7.187
2003,South America,-27.3773,-37.0677,22.23,771.14,66.42,14.31,375.69,6.289
2003,South America,-32.2665,-57.2212,26.15,515.61,42.7,7.25,373.29,6.224
2003,South America,-10.8008,-60.2244,22.21,978.6,66.01,14.52,376.72,5.752
2003,South America,-14.6789,-53.6584,17.58,497.89,55.8,10.14,377.89,5.716
2003,South America,-41.0083,-78.2474,32.97,1383.72,63.19,18.11,379.09,7.443
2003,South America,-18.8013,-77.2738,27.76,963.12,36.35,10.79,376.73,6.874
2003,South America,-26.0043,-53.003,26.33,1503.15,94.07,12.38,377.86,7.386
2003,South America,-36.4364,-36.7786,26.06,0.0,70.23,14.5,376.43,8.259
2003,South America,-0.7518,-36.325,21.61,746.27,89.87,10.67,375.77,6.25
2003,South America,-14.8361,-38.587,19.14,694.63,50.89,13.69,377.73,6.33
2003,South America,-15.604,-64.4042,25.32,1461.31,66.66,18.41,377.81,7.644
2003,South America,-27.2525,-35.9765,33.4,1263.11,68.61,8.89,374.3,7.792
2003,South America,-51.0077,-52.5951,24.88,1542.95,70.43,9.44,376.65,6.56
2003,South America,-44.0544,-72.3304,22.4,405.45,58.09,11.76,371.02,7.585
2003,South America,-29.3535,-41.5601,24.39,438.84,85.44,21.59,377.19,7.32
2003,South America,9.306,-78.7113,25.01,372.81,53.82,14.53,375.97,6.79
2003,South America,-43.6176,-75.0336,24.52,483.26,49.24,8.86,378.83,5.76
2003,South America,-49.8572,-80.8032,28.93,1462.04,55.47,3.59,376.15,7.293
2003,South America,-32.5301,-72.6771,30.43,1173.47,46.13,7.61,376.22,7.201
2003,Europe,41.4451,29.8757,16.36,1681.56,72.23,13.81,376.51,5.989
2003,Europe,47.5978,29.1213,14.49,927.98,52.47,8.51,377.52,5.504
2003,Europe,41.5121,29.9579,19.2,556.79,85.68,7.01,377.74,6.447
2003,Europe,66.1912,-7.0191,-6.87,1077.26,79.19,5.13,377.88,2.184
2003,Europe,70.8749,-3.2391,-7.55,1559.17,51.27,9.3,376.48,4.669
2003,Europe,50.062,7.8906,20.3,1650.58,58.45,9.04,381.07,7.401
2003,Europe,42.5639,27.1136,14.12,843.36,64.96,19.8,378.63,4.986
2003,Europe,55.4261,29.8122,17.06,1494.12,43.33,13.86,375.81,5.336
2003,Europe,56.5748,15.6854,6.95,894.59,69.61,14.49,376.65,4.086
2003,Europe,38.2912,21.2841,5.55,1385.34,74.38,14.21,377.33,5.424
2003,Europe,67.0637,19.8473,-4.88,1432.29,64.81,14.78,374.33,3.954
2003,Europe,44.6767,-0.0678,11.05,481.01,91.87,19.33,380.72,4.838
2003,Europe,37.9367,-5.6106,14.6,390.1,49.56,10.33,379.35,5.656
2003,Europe,35.499,22.4689,18.59,1149.15,94.55,8.08,379.39,6.681
2003,Europe,68.5427,39.8475,-7.58,1310.35,65.04,13.09,375.23,3.109
2003,Europe,39.9725,32.9556,22.51,907.77,71.73,10.84,375.32,6.865
2003,Europe,49.7846,0.4845,14.45,952.05,57.31,15.58,378.26,5.919
2003,Europe,59.8996,38.2819,10.37,793.84,77.92,17.58,374.13,5.297
2003,Europe,53.1604,5.6095,21.9,528.34,47.49,17.06,373.79,6.147
2003,Europe,42.1507,29.1694,13.37,1205.17,66.32,15.07,376.2,5.756
2003,Africa,33.853,6.744,12.32,834.47,45.15,13.86,375.25,4.753
2003,Africa,23.2355,42.1597,17.44,735.05,66.12,16.2,377.76,5.51
2003,Africa,33.0417,28.4604,14.34,72.91,62.41,22.85,376.15,5.62
2003,Africa,22.7725,41.1607,19.08,404.35,70.97,16.36,376.59,6.447
2003,Africa,26.8125,-10.6502,18.43,1256.43,42.85,17.28,376.75,6.165
2003,Africa,-31.1383,30.94,29.08,874.01,43.21,12.43,377.23,7.645
2003,Africa,-21.3779,31.1473,34.25,1013.41,79.13,13.39,377.94,8.042
2003,Africa,-27.4111,39.5586,29.19,1330.45,73.08,12.74,375.73,7.434
2003,Africa,-5.64,42.933,28.57,1488.55,46.26,10.65,376.59,7.463
2003,Africa,20.8364,7.9116,16.01,923.28,38.46,8.74,377.44,4.62
2003,Africa,-3.2721,42.4739,37.28,1830.67,57.28,13.57,378.87,9.286
2003,Africa,-5.1095,9.9756,21.82,1140.6,67.45,18.28,374.48,5.225
2003,Africa,-16.5214,33.4001,16.24,965.53,71.9,13.51,375.96,5.64
2003,Africa,-20.2946,9.7274,21.45,1116.01,64.83,14.67,374.88,6.244
2003,Africa,1.8923,4.7671,30.03,317.85,51.21,15.32,379.38,7.26
2003,Africa,-10.4304,11.537,24.73,1724.33,64.16,13.91,377.52,7.059
2003,Africa,19.329,-2.3491,15.22,914.55,45.37,19.21,378.2,5.331
2003,Africa,-10.7122,38.7542,21.18,603.62,33.43,15.89,373.21,5.724
2003,Africa,28.0652,44.2762,6.01,873.07,57.75,12.69,374.79,4.046
2003,Africa,-23.1713,35.6045,25.58,553.4,62.72,19.21,378.05,6.665
2003,Asia,16.8167,159.552,14.34,777.26,57.53,14.85,374.89,5.04
2003,Asia,31.3938,95.0649,9.44,971.29,46.61,16.05,376.94,4.051
2003,Asia,60.7508,143.5257,-7.66,1075.58,47.15,14.39,374.35,2.414
2003,Asia,7.7868,78.3583,22.78,858.01,54.03,9.26,376.08,6.515
2003,Asia,73.688,93.4263,-6.37,1376.19,42.36,15.95,379.24,3.916
2003,Asia,9.8326,86.8705,28.46,338.31,45.45,12.41,379.35,7.5
2003,Asia,31.7486,58.5176,11.86,623.58,74.68,8.51,380.09,5.854
2003,Asia,30.3751,155.3597,13.71,334.24,52.13,15.97,379.47,5.244
2003,Asia,6.7744,136.6066,22.85,846.98,39.06,16.37,375.43,6.289
2003,Asia,15.3014,81.7168,14.28,821.26,54.42,11.09,377.51,6.37
2003,Asia,66.9135,117.5591,-9.25,970.6,43.54,8.09,375.4,3.691
2003,Asia,71.6444,143.3099,0.11,1004.7,37.01,13.21,377.48,4.189
2003,Asia,34.6639,87.8986,14.06,1122.02,27.06,13.35,377.16,6.027
2003,Asia,58.3522,153.6529,11.11,144.3,54.1,18.01,379.66,6.001
2003,Asia,61.3568,158.3056,-5.91,855.48,85.04,10.23,380.1,3.312
2003,Asia,29.9888,128.8642,16.66,612.79,38.77,14.87,378.89,5.505
2003,Asia,38.7821,70.2444,13.96,1126.83,74.24,13.76,380.59,5.744
2003,Asia,22.6521,102.5417,13.26,772.95,74.4,15.85,374.52,5.521
2003,Asia,55.9682,124.0352,17.86,1211.84,60.9,15.55,379.37,5.405
2003,Asia,9.7908,165.6356,22.91,598.47,65.69,18.92,375.68,5.35
2003,Australia,-15.0908,125.3002,26.46,1078.77,55.8,8.88,377.91,6.443
2003,Australia,-26.2628,138.5896,21.99,662.95,58.61,13.04,379.11,6.541
2003,Australia,-21.6575,129.5928,24.51,1215.04,50.88,15.45,377.5,5.792
2003,Australia,-25.2454,137.0262,22.72,466.59,65.21,14.35,377.59,6.721
2003,Australia,-18.3226,136.6273,26.58,487.64,80.44,20.56,383.18,6.507
2003,Australia,-33.2945,133.3691,26.53,688.22,88.85,10.9,373.5,6.604
2003,Australia,-25.464,125.6151,16.05,918.88,28.83,12.72,380.16,5.898
2003,Australia,-28.0244,113.8431,24.38,1096.55,39.5,16.37,371.47,6.273
2003,Australia,-42.3786,114.7772,22.36,1160.83,60.34,8.38,374.91,6.555
2003,Australia,-43.7239,112.3735,24.0,675.85,52.79,16.78,375.84,6.568
2003,Australia,-29.2823,135.9926,16.91,1220.94,49.82,12.73,375.31,5.805
2003,Australia,-18.1691,153.4823,30.71,1228.35,72.93,8.34,374.57,5.931
2003,Australia,-18.4778,122.6863,26.38,818.89,59.67,11.24,377.28,7.169
2003,Australia,-25.8758,121.2385,28.04,741.46,70.51,25.26,376.67,7.194
2003,Australia,-23.8875,113.5872,26.15,985.44,44.7,14.83,379.8,7.017
2003,Australia,-30.7754,149.5927,27.31,1019.21,45.74,15.27,374.89,6.563
2003,Australia,-13.1911,144.218,19.56,1329.09,68.58,11.18,373.8,6.184
2003,Australia,-23.4182,111.815,22.86,104.52,54.17,12.78,378.14,6.513
2003,Australia,-30.1073,135.4437,29.56,817.77,72.89,14.32,379.15,6.94
2003,Australia,-40.3207,152.0928,19.92,1475.7,58.3,14.89,379.34,5.924
2003,Arctic,78.2451,154.5853,-1.31,671.54,58.02,14.29,373.87,3.601
2003,Arctic,70.8718,173.8609,1.72,1261.98,59.06,14.97,376.29,5.086
2003,Arctic,79.9125,-114.9633,0.9,596.55,83.38,7.88,380.13,4.143
2003,Arctic,69.6533,-158.9551,-4.66,151.5,53.18,9.84,375.66,3.908
2003,Arctic,75.3329,138.3636,-2.46,469.29,46.79,21.19,375.4,4.838
2003,Arctic,74.0742,-177.3529,0.59,1416.26,58.34,12.45,376.76,4.559
2003,Arctic,74.0311,147.5749,-1.21,1562.84,65.72,15.25,373.84,2.945
2003,Arctic,72.1768,168.0142,-5.75,1004.91,59.09,18.51,377.05,3.12
2003,Arctic,72.6746,135.9898,-1.58,716.54,50.25,14.34,376.9,4.208
2003,Arctic,70.654,-11.0135,-5.42,1225.03,55.54,13.01,378.85,3.323
2003,Arctic,73.546,-98.1066,-5.62,521.0,57.37,15.97,376.86,3.822
2003,Arctic,68.8666,140.8104,3.57,770.35,64.18,11.96,375.18,4.154
2003,Arctic,66.6298,-172.1352,-5.6,1051.29,95.24,11.14,376.04,3.494
2003,Arctic,78.536,-176.2152,-2.1,1012.92,79.26,4.29,372.1,3.572
2003,Arctic,80.1988,141.8161,0.7,281.24,14.89,16.28,377.36,3.924
2003,Arctic,70.5208,-79.557,-3.25,656.97,67.41,2.58,375.16,3.251
2003,Arctic,67.3915,-70.8409,-0.5,163.77,60.68,16.23,380.59,4.209
2003,Arctic,77.7306,178.3517,-2.39,185.95,24.12,17.38,376.86,4.792
2003,Arctic,75.6519,-98.186,3.79,1075.38,64.15,14.03,373.73,5.159
2003,Arctic,78.3544,-118.6335,-9.94,435.72,81.53,12.61,379.78,3.268
2004,North America,50.942,-127.6358,12.06,1189.48,60.38,7.83,379.5,6.56
2004,North America,45.0483,-53.8977,18.72,994.27,63.14,9.63,379.63,6.549
2004,North America,57.3106,-124.0989,14.05,554.89,74.96,12.85,380.69,5.567
2004,North America,68.498,-115.6742,-2.42,111.79,43.18,17.72,378.9,4.004
2004,North America,40.9063,-130.7553,6.33,869.49,51.02,10.13,379.03,4.894
2004,North America,45.0121,-99.9677,19.05,1299.24,48.31,14.81,378.25,6.327
2004,North America,51.8264,-80.7294,16.45,737.88,37.74,13.17,381.58,5.096
2004,North America,49.516,-153.1741,10.48,592.99,53.65,8.54,377.22,5.637
2004,North America,41.5005,-121.8717,11.9,1202.78,57.05,12.14,379.26,4.578
2004,North America,59.9978,-66.7179,12.78,1312.37,43.09,18.51,379.48,5.441
2004,North America,25.4422,-119.7165,19.3,479.33,48.56,18.15,377.98,6.719
2004,North America,45.0847,-82.2118,17.14,448.52,71.32,14.8,380.11,5.766
2004,North America,50.5721,-135.5894,6.16,783.06,74.12,14.77,383.06,5.303
2004,North America,48.3437,-161.9625,14.23,277.13,45.89,11.76,375.09,5.862
2004,North America,36.6148,-113.2497,16.03,1196.35,63.41,12.7,380.35,6.224
2004,North America,30.1285,-92.0189,15.52,1388.19,51.05,22.39,378.12,5.939
2004,North America,53.7533,-158.3892,7.45,691.58,43.62,14.54,381.16,5.28
2004,North America,32.351,-155.6911,4.93,1726.83,64.43,10.89,379.48,5.139
2004,North America,53.1725,-159.1171,11.99,748.26,49.71,8.27,379.46,5.664
2004,North America,62.5738,-84.1785,-2.29,696.91,72.59,8.57,377.37,3.43
2004,South America,7.355,-79.8417,28.74,1287.12,67.31,18.29,377.41,7.388
2004,South America,-11.4375,-34.8233,23.92,1248.75,58.27,12.46,380.25,7.163
2004,South America,-24.224,-78.4102,20.18,0.0,63.01,16.44,379.69,5.691
2004,South America,-50.5743,-35.2893,23.01,22.66,80.55,9.66,381.68,7.438
2004,South America,-37.0344,-66.1636,25.82,572.27,61.54,12.07,375.6,5.743
2004,South America,-49.8431,-49.474,22.2,1188.35,77.6,12.91,378.49,6.744
2004,South America,-18.1118,-71.9528,26.62,1182.09,30.95,10.95,377.41,6.983
2004,South America,-4.3047,-53.6256,22.44,710.97,77.25,15.19,381.7,6.637
2004,South America,-33.1085,-64.5681,18.21,1174.82,77.83,21.4,380.85,6.682
2004,South America,-41.2059,-64.4334,27.82,1077.07,61.61,15.55,379.81,7.661
2004,South America,-13.5749,-44.2713,27.8,1115.63,53.08,17.03,376.38,7.53
2004,South America,9.1841,-79.4291,19.64,1024.32,47.32,16.21,379.1,5.341
2004,South America,6.2939,-71.0494,26.1,678.83,73.22,14.01,379.96,6.391
2004,South America,-39.3971,-73.6323,27.84,1580.95,47.92,18.31,374.83,6.674
2004,South America,10.934,-67.2643,20.58,369.0,36.25,15.65,378.74,6.665
2004,South America,5.0197,-76.1367,27.18,1016.25,69.87,13.72,376.79,7.413
2004,South America,-42.3837,-66.7245,23.7,544.88,53.74,15.38,379.86,6.254
2004,South America,-41.7887,-76.4123,22.47,1339.73,67.45,22.3,381.53,7.216
2004,South America,-12.8748,-68.4932,24.2,689.61,62.52,17.78,380.17,6.232
2004,South America,-9.8223,-34.9421,27.39,654.96,63.25,12.79,378.73,7.387
2004,Europe,57.7029,11.5071,7.13,670.93,65.55,16.34,378.97,4.885
2004,Europe,44.6479,35.6104,19.99,1245.74,73.09,10.14,379.01,6.156
2004,Europe,57.5631,-2.6952,12.27,1172.16,43.95,20.88,377.37,5.56
2004,Europe,35.6089,35.4782,17.58,681.74,72.79,9.08,382.07,6.022
2004,Europe,39.8869,38.8719,12.03,790.33,72.13,11.66,377.67,5.221
2004,Europe,47.3201,39.0692,9.71,1638.22,51.5,17.33,379.59,4.998
2004,Europe,68.4355,14.8372,-4.34,1387.25,75.32,17.68,378.25,3.341
2004,Europe,57.9429,-6.4652,16.6,41.37,59.88,14.63,378.61,6.907
2004,Europe,63.6701,19.7707,-4.45,1284.99,84.53,19.25,376.98,3.668
2004,Europe,38.3681,-9.1664,13.04,1105.7,70.3,10.64,379.3,4.5
2004,Europe,40.8504,37.9873,20.18,705.05,60.84,12.76,381.46,4.843
2004,Europe,35.2687,11.1343,12.6,1600.49,46.69,17.09,379.88,6.399
2004,Europe,42.5875,1.836,18.8,1080.13,36.83,11.84,379.94,6.513
2004,Europe,51.1311,14.395,16.51,421.87,29.74,2.67,380.79,6.111
2004,Europe,63.8295,12.5565,-1.03,1556.52,39.11,13.86,375.93,4.183
2004,Europe,67.9343,6.7703,-3.4,1159.36,70.55,22.62,378.54,3.373
2004,Europe,38.5693,21.1477,20.34,796.71,51.52,12.11,380.6,6.135
2004,Europe,60.5752,10.9462,-7.01,924.23,69.78,7.47,380.13,2.821
2004,Europe,43.8364,25.8781,17.19,1352.33,72.92,15.01,378.7,5.791
2004,Europe,43.9383,39.4007,20.3,630.2,44.44,16.66,377.57,5.802
2004,Africa,-5.3988,-3.3629,24.09,1007.24,74.27,16.11,378.78,6.483
2004,Africa,21.886,23.7566,14.92,722.35,45.11,8.22,380.5,5.989
2004,Africa,-6.1743,47.2479,30.04,716.35,74.33,13.85,377.95,7.528
2004,Africa,22.9686,40.3594,14.74,894.84,95.83,18.74,380.61,5.635
2004,Africa,12.9482,38.4087,24.52,788.57,58.79,1.32,379.59,6.394
2004,Africa,1.2319,34.3256,19.66,890.05,44.31,15.89,379.75,6.558
2004,Africa,-23.6813,48.326,21.25,923.6,39.52,16.81,380.2,6.504
2004,Africa,35.4842,15.6327,20.83,795.96,62.08,9.66,377.43,6.28
2004,Africa,-4.9051,40.5832,23.47,747.25,51.98,15.18,376.17,7.159
2004,Africa,21.8018,-3.408,9.34,1177.54,70.08,15.54,377.18,5.275
2004,Africa,-4.217,-8.5789,28.53,1228.68,60.23,10.1,380.46,7.2
2004,Africa,3.5696,7.9875,24.32,1390.98,43.57,1.29,379.72,6.992
2004,Africa,-5.9466,3.6643,35.44,787.76,70.96,11.4,374.99,7.627
2004,Africa,-27.3089,-3.042,23.96,1015.71,57.75,8.94,380.14,5.614
2004,Africa,4.7233,5.3157,26.44,887.04,39.07,11.17,378.64,5.969
2004,Africa,19.6855,-5.3748,20.13,742.23,71.35,6.34,380.49,5.821
2004,Africa,-31.2359,40.5305,25.65,810.9,79.81,10.5,380.42,6.609
2004,Africa,-25.8821,-7.3251,21.03,904.36,59.06,14.96,379.34,6.611
2004,Africa,-15.5785,29.8703,27.89,435.47,68.82,16.48,375.34,7.198
2004,Africa,-24.109,0.2119,29.82,648.53,47.9,14.3,380.54,7.206
2004,Asia,49.6182,152.2556,5.7,698.21,51.57,15.92,373.92,5.971
2004,Asia,48.7564,172.4662,19.14,1847.46,73.06,17.8,379.43,6.514
2004,Asia,15.835,82.1646,11.67,369.78,58.86,7.26,379.55,5.549
2004,Asia,8.9148,59.9054,25.0,701.15,100.0,19.44,376.68,6.826
2004,Asia,18.8383,84.6344,9.06,1082.89,49.78,17.87,381.15,5.794
2004,Asia,59.7922,171.2474,11.01,1100.15,69.49,12.1,377.62,6.085
2004,Asia,69.4028,131.0357,-6.87,422.29,51.46,13.5,377.04,3.597
2004,Asia,33.0679,89.0994,17.1,1151.52,54.12,9.93,377.11,5.746
2004,Asia,60.8917,139.012,-5.57,448.6,64.02,10.71,378.13,4.394
2004,Asia,45.4995,167.5879,9.33,994.56,75.94,12.5,381.87,5.736
2004,Asia,65.6775,165.1562,3.07,1032.1,68.81,19.66,380.06,4.199
2004,Asia,55.4078,52.059,9.25,852.7,76.45,5.23,382.24,5.619
2004,Asia,63.5404,70.1648,-3.57,1402.0,74.74,8.4,380.34,3.888
2004,Asia,9.5938,116.9177,31.41,1326.02,48.9,8.66,378.4,7.74
2004,Asia,62.8807,118.7718,-0.42,1297.83,64.9,8.44,378.78,4.765
2004,Asia,72.6614,103.3101,-4.86,498.08,58.15,15.24,377.86,3.654
2004,Asia,55.7191,83.6117,13.24,1491.1,82.93,13.68,377.15,4.696
